Регион;Дата;"Запросов ""Вызвать скорую"", единиц на 1 млн";"Запросов ""Лечение коронавируса"", единиц на 1 млн";"Запросов ""Пропало обоняние"", единиц на 1 млн";Заражений всего, на 1 млн человек;Заражений всего, случаев;Заражений за день, на 1 млн человек;Заражений за день, случаев;Индекс самоизоляции;Поисковых запросов о коронавирусе, единиц на 1 млн;Смертей всего, на 1 млн человек;Смертей всего, случаев;Смертей за день, на 1 млн человек;Смертей за день, случаев
Ненецкий АО;2022-10-22;14.5;11.3;0.0;198277.5;8215.4;51.7;2.1;;9.8;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-23;11.9;8.8;0.0;198325.7;8217.4;48.3;2.0;;9.6;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-24;9.3;11.6;0.0;198377.5;8219.6;51.7;2.1;;10.5;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-25;12.4;8.7;0.0;198425.7;8221.6;48.3;2.0;;10.8;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-26;12.5;12.3;0.0;198470.5;8223.4;44.8;1.9;;12.3;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-27;9.4;15.7;3.4;198511.9;8225.1;41.4;1.7;;13.5;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-28;18.6;15.7;3.4;198549.8;8226.7;37.9;1.6;;16.5;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-29;18.6;13.0;9.2;198584.3;8228.1;34.5;1.4;;16.4;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-30;18.6;13.0;12.1;198611.9;8229.3;27.6;1.1;;16.7;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-10-31;18.6;10.2;12.1;198639.5;8230.4;27.6;1.1;;15.8;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-11-01;30.3;7.0;12.1;198667.1;8231.6;27.6;1.1;;16.0;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-11-02;26.7;3.4;12.1;198691.2;8232.6;24.1;1.0;;15.3;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-11-03;30.0;0.0;12.0;198711.9;8233.4;20.7;0.9;;13.9;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-11-04;21.0;2.9;14.9;198736.0;8234.4;24.1;1.0;;11.1;2461.7;102.0;0.0;0.0
Ненецкий АО;2022-11-05;21.0;5.8;9.1;198756.7;8235.3;20.7;0.9;;10.3;2465.2;102.1;3.4;0.1
Ненецкий АО;2022-11-06;27.1;8.9;6.2;198784.3;8236.4;27.6;1.1;;13.4;2468.6;102.3;3.4;0.1
Ненецкий АО;2022-11-07;27.1;8.9;9.2;198805.0;8237.3;20.7;0.9;;13.5;2472.1;102.4;3.4;0.1
Ненецкий АО;2022-11-08;14.3;10.4;10.7;198822.2;8238.0;17.2;0.7;;12.9;2475.5;102.6;3.4;0.1
Ненецкий АО;2022-11-09;17.2;12.4;12.8;198846.4;8239.0;24.1;1.0;;13.5;2479.0;102.7;3.4;0.1
Ненецкий АО;2022-11-10;15.7;15.5;10.3;198873.9;8240.1;27.6;1.1;;15.3;2482.4;102.9;3.4;0.1
Ненецкий АО;2022-11-11;;;;198901.5;8241.3;27.6;1.1;;;2485.9;103.0;3.4;0.1
Ненецкий АО;2022-11-12;;;;198929.1;8242.4;27.6;1.1;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-13;;;;198953.2;8243.4;24.1;1.0;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-14;;;;198977.4;8244.4;24.1;1.0;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-15;;;;199001.5;8245.4;24.1;1.0;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-16;;;;199022.2;8246.3;20.7;0.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-17;;;;199039.4;8247.0;17.2;0.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-18;;;;199053.2;8247.6;13.8;0.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-19;;;;199067.0;8248.1;13.8;0.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-20;;;;199077.4;8248.6;10.3;0.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-21;;;;199091.2;8249.1;13.8;0.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-22;;;;199104.9;8249.7;13.8;0.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-23;;;;199118.7;8250.3;13.8;0.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-24;;;;199139.4;8251.1;20.7;0.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-25;;;;199160.1;8252.0;20.7;0.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-26;;;;199184.2;8253.0;24.1;1.0;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-27;;;;199215.3;8254.3;31.0;1.3;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-28;;;;199242.9;8255.4;27.6;1.1;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-29;;;;199277.3;8256.9;34.5;1.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-11-30;;;;199315.3;8258.4;37.9;1.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-01;;;;199353.2;8260.0;37.9;1.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-02;;;;199394.6;8261.7;41.4;1.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-03;;;;199435.9;8263.4;41.4;1.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-04;;;;199473.9;8265.0;37.9;1.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-05;;;;199515.2;8266.7;41.4;1.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-06;;;;199553.2;8268.3;37.9;1.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-07;;;;199591.1;8269.9;37.9;1.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-08;;;;199625.6;8271.3;34.5;1.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-09;;;;199660.0;8272.7;34.5;1.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-10;;;;199694.5;8274.1;34.5;1.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-11;;;;199739.3;8276.0;44.8;1.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-12;;;;199794.5;8278.3;55.2;2.3;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-13;;;;199863.5;8281.1;69.0;2.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-14;;;;199946.2;8284.6;82.7;3.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-15;;;;200046.2;8288.7;100.0;4.1;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-16;;;;200156.5;8293.3;110.3;4.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-17;;;;200273.8;8298.1;117.2;4.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-18;;;;200387.5;8302.9;113.8;4.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-19;;;;200497.9;8307.4;110.3;4.6;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-20;;;;200601.3;8311.7;103.4;4.3;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-21;;;;200694.4;8315.6;93.1;3.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-22;;;;200777.1;8319.0;82.7;3.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-23;;;;200853.0;8322.1;75.9;3.1;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-24;;;;200925.4;8325.1;72.4;3.0;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-25;;;;200994.4;8328.0;69.0;2.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-26;;;;201059.9;8330.7;65.5;2.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-27;;;;201118.5;8333.1;58.6;2.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-28;;;;201177.1;8335.6;58.6;2.4;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-29;;;;201228.8;8337.7;51.7;2.1;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-30;;;;201273.6;8339.6;44.8;1.9;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2022-12-31;;;;201315.0;8341.3;41.4;1.7;;;2485.9;103.0;0.0;0.0
Ненецкий АО;2023-01-01;;;;201349.5;8342.7;34.5;1.4;;;2485.9;103.0;0.0;0.0
Новый Уренгой;2020-02-23;;;;;;;;1.78;;;;;
Новый Уренгой;2020-02-24;;;;;;;;1.54;;;;;
Новый Уренгой;2020-02-25;;;;;;;;1.38;;;;;
Новый Уренгой;2020-02-26;;;;;;;;1.47;;;;;
Новый Уренгой;2020-02-27;;;;;;;;1.47;;;;;
Новый Уренгой;2020-02-28;;;;;;;;1.14;;;;;
Новый Уренгой;2020-02-29;;;;;;;;1.13;;;;;
Новый Уренгой;2020-03-01;;;;;;;;1.11;;;;;
Новый Уренгой;2020-03-02;;;;;;;;1.11;;;;;
Новый Уренгой;2020-03-03;;;;;;;;1.14;;;;;
Новый Уренгой;2020-03-04;;;;;;;;1.19;;;;;
Новый Уренгой;2020-03-05;;;;;;;;1.19;;;;;
Новый Уренгой;2020-03-06;;;;;;;;1.53;;;;;
Новый Уренгой;2020-03-07;;;;;;;;1.54;;;;;
Новый Уренгой;2020-03-08;;;;;;;;1.56;;;;;
Новый Уренгой;2020-03-09;;;;;;;;1.56;;;;;
Новый Уренгой;2020-03-10;;;;;;;;1.54;;;;;
Новый Уренгой;2020-03-11;;;;;;;;1.50;;;;;
Новый Уренгой;2020-03-12;;;;;;;;1.47;;;;;
Новый Уренгой;2020-03-13;;;;;;;;1.13;;;;;
Новый Уренгой;2020-03-14;;;;;;;;1.13;;;;;
Новый Уренгой;2020-03-15;;;;;;;;1.19;;;;;
Новый Уренгой;2020-03-16;;;;;;;;1.24;;;;;
Новый Уренгой;2020-03-17;;;;;;;;1.31;;;;;
Новый Уренгой;2020-03-18;;;;;;;;1.39;;;;;
Новый Уренгой;2020-03-19;;;;;;;;1.44;;;;;
Новый Уренгой;2020-03-20;;;;;;;;1.53;;;;;
Новый Уренгой;2020-03-21;;;;;;;;1.59;;;;;
Новый Уренгой;2020-03-22;;;;;;;;1.60;;;;;
Новый Уренгой;2020-03-23;;;;;;;;1.61;;;;;
Новый Уренгой;2020-03-24;;;;;;;;1.61;;;;;
Новый Уренгой;2020-03-25;;;;;;;;1.64;;;;;
Новый Уренгой;2020-03-26;;;;;;;;1.67;;;;;
Новый Уренгой;2020-03-27;;;;;;;;1.89;;;;;
Новый Уренгой;2020-03-28;;;;;;;;2.11;;;;;
Новый Уренгой;2020-03-29;;;;;;;;2.37;;;;;
Новый Уренгой;2020-03-30;;;;;;;;2.66;;;;;
Новый Уренгой;2020-03-31;;;;;;;;2.93;;;;;
Новый Уренгой;2020-04-01;;;;;;;;3.04;;;;;
Новый Уренгой;2020-04-02;;;;;;;;3.13;;;;;
Новый Уренгой;2020-04-03;;;;;;;;3.17;;;;;
Новый Уренгой;2020-04-04;;;;;;;;3.21;;;;;
Новый Уренгой;2020-04-05;;;;;;;;3.23;;;;;
Новый Уренгой;2020-04-06;;;;;;;;3.21;;;;;
Новый Уренгой;2020-04-07;;;;;;;;3.19;;;;;
Новый Уренгой;2020-04-08;;;;;;;;3.19;;;;;
Новый Уренгой;2020-04-09;;;;;;;;3.17;;;;;
Новый Уренгой;2020-04-10;;;;;;;;3.14;;;;;
Новый Уренгой;2020-04-11;;;;;;;;3.11;;;;;
Новый Уренгой;2020-04-12;;;;;;;;3.07;;;;;
Новый Уренгой;2020-04-13;;;;;;;;3.03;;;;;
Новый Уренгой;2020-04-14;;;;;;;;3.00;;;;;
Новый Уренгой;2020-04-15;;;;;;;;2.97;;;;;
Новый Уренгой;2020-04-16;;;;;;;;2.96;;;;;
Новый Уренгой;2020-04-17;;;;;;;;2.94;;;;;
Новый Уренгой;2020-04-18;;;;;;;;2.91;;;;;
Новый Уренгой;2020-04-19;;;;;;;;2.91;;;;;
Новый Уренгой;2020-04-20;;;;;;;;2.91;;;;;
Новый Уренгой;2020-04-21;;;;;;;;2.91;;;;;
Новый Уренгой;2020-04-22;;;;;;;;2.91;;;;;
Новый Уренгой;2020-04-23;;;;;;;;2.90;;;;;
Новый Уренгой;2020-04-24;;;;;;;;2.90;;;;;
Новый Уренгой;2020-04-25;;;;;;;;2.89;;;;;
Новый Уренгой;2020-04-26;;;;;;;;2.86;;;;;
Новый Уренгой;2020-04-27;;;;;;;;2.81;;;;;
Новый Уренгой;2020-04-28;;;;;;;;2.93;;;;;
Новый Уренгой;2020-04-29;;;;;;;;2.93;;;;;
Новый Уренгой;2020-04-30;;;;;;;;2.93;;;;;
Новый Уренгой;2020-05-01;;;;;;;;3.01;;;;;
Новый Уренгой;2020-05-02;;;;;;;;3.13;;;;;
Новый Уренгой;2020-05-03;;;;;;;;3.14;;;;;
Новый Уренгой;2020-05-04;;;;;;;;3.17;;;;;
Новый Уренгой;2020-05-05;;;;;;;;3.01;;;;;
Новый Уренгой;2020-05-06;;;;;;;;3.04;;;;;
Новый Уренгой;2020-05-07;;;;;;;;3.01;;;;;
Новый Уренгой;2020-05-08;;;;;;;;2.96;;;;;
Новый Уренгой;2020-05-09;;;;;;;;2.77;;;;;
Новый Уренгой;2020-05-10;;;;;;;;2.66;;;;;
Новый Уренгой;2020-05-11;;;;;;;;2.53;;;;;
Новый Уренгой;2020-05-12;;;;;;;;2.44;;;;;
Новый Уренгой;2020-05-13;;;;;;;;2.33;;;;;
Новый Уренгой;2020-05-14;;;;;;;;2.26;;;;;
Новый Уренгой;2020-05-15;;;;;;;;2.10;;;;;
Новый Уренгой;2020-05-16;;;;;;;;2.07;;;;;
Новый Уренгой;2020-05-17;;;;;;;;2.06;;;;;
Новый Уренгой;2020-05-18;;;;;;;;2.07;;;;;
Новый Уренгой;2020-05-19;;;;;;;;2.09;;;;;
Новый Уренгой;2020-05-20;;;;;;;;2.07;;;;;
Новый Уренгой;2020-05-21;;;;;;;;2.11;;;;;
Новый Уренгой;2020-05-22;;;;;;;;2.13;;;;;
Новый Уренгой;2020-05-23;;;;;;;;2.14;;;;;
Новый Уренгой;2020-05-24;;;;;;;;2.16;;;;;
Новый Уренгой;2020-05-25;;;;;;;;2.13;;;;;
Новый Уренгой;2020-05-26;;;;;;;;2.11;;;;;
Новый Уренгой;2020-05-27;;;;;;;;2.11;;;;;
Новый Уренгой;2020-05-28;;;;;;;;2.10;;;;;
Новый Уренгой;2020-05-29;;;;;;;;2.07;;;;;
Новый Уренгой;2020-05-30;;;;;;;;2.04;;;;;
Новый Уренгой;2020-05-31;;;;;;;;2.04;;;;;
Новый Уренгой;2020-06-01;;;;;;;;2.04;;;;;
Новый Уренгой;2020-06-02;;;;;;;;2.00;;;;;
Новый Уренгой;2020-06-03;;;;;;;;1.97;;;;;
Новый Уренгой;2020-06-04;;;;;;;;1.97;;;;;
Новый Уренгой;2020-06-05;;;;;;;;1.96;;;;;
Новый Уренгой;2020-06-06;;;;;;;;1.96;;;;;
Новый Уренгой;2020-06-07;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-08;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-09;;;;;;;;2.09;;;;;
Новый Уренгой;2020-06-10;;;;;;;;2.11;;;;;
Новый Уренгой;2020-06-11;;;;;;;;2.10;;;;;
Новый Уренгой;2020-06-12;;;;;;;;2.10;;;;;
Новый Уренгой;2020-06-13;;;;;;;;2.09;;;;;
Новый Уренгой;2020-06-14;;;;;;;;2.07;;;;;
Новый Уренгой;2020-06-15;;;;;;;;2.07;;;;;
Новый Уренгой;2020-06-16;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-17;;;;;;;;1.91;;;;;
Новый Уренгой;2020-06-18;;;;;;;;1.93;;;;;
Новый Уренгой;2020-06-19;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-20;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-21;;;;;;;;2.04;;;;;
Новый Уренгой;2020-06-22;;;;;;;;2.03;;;;;
Новый Уренгой;2020-06-23;;;;;;;;2.01;;;;;
Новый Уренгой;2020-06-24;;;;;;;;2.00;;;;;
Новый Уренгой;2020-06-25;;;;;;;;1.96;;;;;
Новый Уренгой;2020-06-26;;;;;;;;1.94;;;;;
Новый Уренгой;2020-06-27;;;;;;;;1.93;;;;;
Новый Уренгой;2020-06-28;;;;;;;;1.93;;;;;
Новый Уренгой;2020-06-29;;;;;;;;1.90;;;;;
Новый Уренгой;2020-06-30;;;;;;;;1.93;;;;;
Новый Уренгой;2020-07-01;;;;;;;;1.93;;;;;
Новый Уренгой;2020-07-02;;;;;;;;1.90;;;;;
Новый Уренгой;2020-07-03;;;;;;;;1.86;;;;;
Новый Уренгой;2020-07-04;;;;;;;;1.84;;;;;
Новый Уренгой;2020-07-05;;;;;;;;1.71;;;;;
Новый Уренгой;2020-07-06;;;;;;;;1.74;;;;;
Новый Уренгой;2020-07-07;;;;;;;;1.70;;;;;
Новый Уренгой;2020-07-08;;;;;;;;1.67;;;;;
Новый Уренгой;2020-07-09;;;;;;;;1.69;;;;;
Новый Уренгой;2020-07-10;;;;;;;;1.71;;;;;
Новый Уренгой;2020-07-11;;;;;;;;1.71;;;;;
Новый Уренгой;2020-07-12;;;;;;;;1.70;;;;;
Новый Уренгой;2020-07-13;;;;;;;;1.69;;;;;
Новый Уренгой;2020-07-14;;;;;;;;1.67;;;;;
Новый Уренгой;2020-07-15;;;;;;;;1.71;;;;;
Новый Уренгой;2020-07-16;;;;;;;;1.74;;;;;
Новый Уренгой;2020-07-17;;;;;;;;1.70;;;;;
Новый Уренгой;2020-07-18;;;;;;;;1.67;;;;;
Новый Уренгой;2020-07-19;;;;;;;;1.66;;;;;
Новый Уренгой;2020-07-20;;;;;;;;1.63;;;;;
Новый Уренгой;2020-07-21;;;;;;;;1.61;;;;;
Новый Уренгой;2020-07-22;;;;;;;;1.54;;;;;
Новый Уренгой;2020-07-23;;;;;;;;1.50;;;;;
Новый Уренгой;2020-07-24;;;;;;;;1.51;;;;;
Новый Уренгой;2020-07-25;;;;;;;;1.51;;;;;
Новый Уренгой;2020-07-26;;;;;;;;1.53;;;;;
Новый Уренгой;2020-07-27;;;;;;;;1.51;;;;;
Новый Уренгой;2020-07-28;;;;;;;;1.54;;;;;
Новый Уренгой;2020-07-29;;;;;;;;1.56;;;;;
Новый Уренгой;2020-07-30;;;;;;;;1.53;;;;;
Новый Уренгой;2020-07-31;;;;;;;;1.50;;;;;
Новый Уренгой;2020-08-01;;;;;;;;1.49;;;;;
Новый Уренгой;2020-08-02;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-03;;;;;;;;1.44;;;;;
Новый Уренгой;2020-08-04;;;;;;;;1.40;;;;;
Новый Уренгой;2020-08-05;;;;;;;;1.40;;;;;
Новый Уренгой;2020-08-06;;;;;;;;1.43;;;;;
Новый Уренгой;2020-08-07;;;;;;;;1.43;;;;;
Новый Уренгой;2020-08-08;;;;;;;;1.41;;;;;
Новый Уренгой;2020-08-09;;;;;;;;1.41;;;;;
Новый Уренгой;2020-08-10;;;;;;;;1.44;;;;;
Новый Уренгой;2020-08-11;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-12;;;;;;;;1.47;;;;;
Новый Уренгой;2020-08-13;;;;;;;;1.49;;;;;
Новый Уренгой;2020-08-14;;;;;;;;1.49;;;;;
Новый Уренгой;2020-08-15;;;;;;;;1.49;;;;;
Новый Уренгой;2020-08-16;;;;;;;;1.47;;;;;
Новый Уренгой;2020-08-17;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-18;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-19;;;;;;;;1.44;;;;;
Новый Уренгой;2020-08-20;;;;;;;;1.41;;;;;
Новый Уренгой;2020-08-21;;;;;;;;1.43;;;;;
Новый Уренгой;2020-08-22;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-23;;;;;;;;1.46;;;;;
Новый Уренгой;2020-08-24;;;;;;;;1.44;;;;;
Новый Уренгой;2020-08-25;;;;;;;;1.41;;;;;
Новый Уренгой;2020-08-26;;;;;;;;1.40;;;;;
Новый Уренгой;2020-08-27;;;;;;;;1.40;;;;;
Новый Уренгой;2020-08-28;;;;;;;;1.39;;;;;
Новый Уренгой;2020-08-29;;;;;;;;1.37;;;;;
Новый Уренгой;2020-08-30;;;;;;;;1.39;;;;;
Новый Уренгой;2020-08-31;;;;;;;;1.39;;;;;
Новый Уренгой;2020-09-01;;;;;;;;1.39;;;;;
Новый Уренгой;2020-09-02;;;;;;;;1.40;;;;;
Новый Уренгой;2020-09-03;;;;;;;;1.40;;;;;
Новый Уренгой;2020-09-04;;;;;;;;1.39;;;;;
Новый Уренгой;2020-09-05;;;;;;;;1.34;;;;;
Новый Уренгой;2020-09-06;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-07;;;;;;;;1.31;;;;;
Новый Уренгой;2020-09-08;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-09;;;;;;;;1.31;;;;;
Новый Уренгой;2020-09-10;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-11;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-12;;;;;;;;1.34;;;;;
Новый Уренгой;2020-09-13;;;;;;;;1.31;;;;;
Новый Уренгой;2020-09-14;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-15;;;;;;;;1.33;;;;;
Новый Уренгой;2020-09-16;;;;;;;;1.36;;;;;
Новый Уренгой;2020-09-17;;;;;;;;1.37;;;;;
Новый Уренгой;2020-09-18;;;;;;;;1.36;;;;;
Новый Уренгой;2020-09-19;;;;;;;;1.34;;;;;
Новый Уренгой;2020-09-20;;;;;;;;1.34;;;;;
Новый Уренгой;2020-09-21;;;;;;;;1.31;;;;;
Новый Уренгой;2020-09-22;;;;;;;;1.29;;;;;
Новый Уренгой;2020-09-23;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-24;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-25;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-26;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-27;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-28;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-29;;;;;;;;1.26;;;;;
Новый Уренгой;2020-09-30;;;;;;;;1.31;;;;;
Новый Уренгой;2020-10-01;;;;;;;;1.33;;;;;
Новый Уренгой;2020-10-02;;;;;;;;1.34;;;;;
Новый Уренгой;2020-10-03;;;;;;;;1.37;;;;;
Новый Уренгой;2020-10-04;;;;;;;;1.39;;;;;
Новый Уренгой;2020-10-05;;;;;;;;1.41;;;;;
Новый Уренгой;2020-10-06;;;;;;;;1.44;;;;;
Новый Уренгой;2020-10-07;;;;;;;;1.43;;;;;
Новый Уренгой;2020-10-08;;;;;;;;1.44;;;;;
Новый Уренгой;2020-10-09;;;;;;;;1.46;;;;;
Новый Уренгой;2020-10-10;;;;;;;;1.46;;;;;
Новый Уренгой;2020-10-11;;;;;;;;1.49;;;;;
Новый Уренгой;2020-10-12;;;;;;;;1.49;;;;;
Новый Уренгой;2020-10-13;;;;;;;;1.49;;;;;
Новый Уренгой;2020-10-14;;;;;;;;1.49;;;;;
Новый Уренгой;2020-10-15;;;;;;;;1.50;;;;;
Новый Уренгой;2020-10-16;;;;;;;;1.51;;;;;
Новый Уренгой;2020-10-17;;;;;;;;1.53;;;;;
Новый Уренгой;2020-10-18;;;;;;;;1.54;;;;;
Новый Уренгой;2020-10-19;;;;;;;;1.57;;;;;
Новый Уренгой;2020-10-20;;;;;;;;1.60;;;;;
Новый Уренгой;2020-10-21;;;;;;;;1.63;;;;;
Новый Уренгой;2020-10-22;;;;;;;;1.63;;;;;
Новый Уренгой;2020-10-23;;;;;;;;1.67;;;;;
Новый Уренгой;2020-10-24;;;;;;;;1.73;;;;;
Новый Уренгой;2020-10-25;;;;;;;;1.79;;;;;
Новый Уренгой;2020-10-26;;;;;;;;1.84;;;;;
Новый Уренгой;2020-10-27;;;;;;;;1.87;;;;;
Новый Уренгой;2020-10-28;;;;;;;;1.90;;;;;
Новый Уренгой;2020-10-29;;;;;;;;1.90;;;;;
Новый Уренгой;2020-10-30;;;;;;;;1.91;;;;;
Новый Уренгой;2020-10-31;;;;;;;;1.91;;;;;
Новый Уренгой;2020-11-01;;;;;;;;2.10;;;;;
Новый Уренгой;2020-11-02;;;;;;;;2.09;;;;;
Новый Уренгой;2020-11-03;;;;;;;;2.10;;;;;
Новый Уренгой;2020-11-04;;;;;;;;2.09;;;;;
Новый Уренгой;2020-11-05;;;;;;;;2.09;;;;;
Новый Уренгой;2020-11-06;;;;;;;;2.07;;;;;
Новый Уренгой;2020-11-07;;;;;;;;2.06;;;;;
Новый Уренгой;2020-11-08;;;;;;;;1.84;;;;;
Новый Уренгой;2020-11-09;;;;;;;;1.83;;;;;
Новый Уренгой;2020-11-10;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-11;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-12;;;;;;;;1.81;;;;;
Новый Уренгой;2020-11-13;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-14;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-15;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-16;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-17;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-18;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-19;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-20;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-21;;;;;;;;1.80;;;;;
Новый Уренгой;2020-11-22;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-23;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-24;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-25;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-26;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-27;;;;;;;;1.79;;;;;
Новый Уренгой;2020-11-28;;;;;;;;1.74;;;;;
Новый Уренгой;2020-11-29;;;;;;;;1.73;;;;;
Новый Уренгой;2020-11-30;;;;;;;;1.70;;;;;
Новый Уренгой;2020-12-01;;;;;;;;1.67;;;;;
Новый Уренгой;2020-12-02;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-03;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-04;;;;;;;;1.64;;;;;
Новый Уренгой;2020-12-05;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-06;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-07;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-08;;;;;;;;1.67;;;;;
Новый Уренгой;2020-12-09;;;;;;;;1.66;;;;;
Новый Уренгой;2020-12-10;;;;;;;;1.64;;;;;
Новый Уренгой;2020-12-11;;;;;;;;1.63;;;;;
Новый Уренгой;2020-12-12;;;;;;;;1.61;;;;;
Новый Уренгой;2020-12-13;;;;;;;;1.60;;;;;
Новый Уренгой;2020-12-14;;;;;;;;1.59;;;;;
