SRC,DST,FRAME,migranty,sname,dname
90701000,47615000,100,7,Владикавказ,Печенгский район
90701000,47701000,100,23,Владикавказ,Мурманск
90701000,47703000,100,1,Владикавказ,Ковдорский район
90701000,47705000,100,5,Владикавказ,Апатиты
90701000,47715000,100,5,Владикавказ,Мончегорск
90701000,47717000,100,2,Владикавказ,Оленегорск
90701000,47730000,100,1,Владикавказ,Североморск
90701000,47737000,100,1,Владикавказ,Александровск
90701000,71928000,100,1,Владикавказ,Ямальский район
90701000,71951000,100,2,Владикавказ,Салехард
90701000,71953000,100,3,Владикавказ,Лабытнанги
90701000,71955000,100,1,Владикавказ,Муравленко
90701000,71956000,100,2,Владикавказ,Новый Уренгой
90701000,71958000,100,2,Владикавказ,Ноябрьск
90701000,86645000,100,1,Владикавказ,Сегежский район
90701000,87710000,100,2,Владикавказ,Воркута
90701000,87723000,100,1,Владикавказ,Усинск
91603000,4729000,100,1,Адыге-Хабльский район,Норильск
91603000,47615000,100,1,Адыге-Хабльский район,Печенгский район
91603000,47701000,100,1,Адыге-Хабльский район,Мурманск
91603000,71928000,100,1,Адыге-Хабльский район,Ямальский район
91603000,71951000,100,1,Адыге-Хабльский район,Салехард
91603000,71955000,100,1,Адыге-Хабльский район,Муравленко
91603000,71956000,100,25,Адыге-Хабльский район,Новый Уренгой
91603000,87723000,100,1,Адыге-Хабльский район,Усинск
91610000,4729000,100,1,Зеленчукский район,Норильск
91610000,11648000,100,1,Зеленчукский район,Пинежский район
91610000,11730000,100,1,Зеленчукский район,Северодвинск
91610000,47701000,100,4,Зеленчукский район,Мурманск
91610000,47730000,100,1,Зеленчукский район,Североморск
91610000,47737000,100,1,Зеленчукский район,Александровск
91610000,71956000,100,1,Зеленчукский район,Новый Уренгой
91610000,71958000,100,2,Зеленчукский район,Ноябрьск
91615000,47615000,100,1,Карачаевский район,Печенгский район
91615000,47705000,100,1,Карачаевский район,Апатиты
91615000,71916000,100,1,Карачаевский район,Надымский район
91615000,87723000,100,1,Карачаевский район,Усинск
91620000,4729000,100,1,Малокарачаевский район,Норильск
91620000,71928000,100,1,Малокарачаевский район,Ямальский район
91625000,4729000,100,1,Прикубанский район,Норильск
91625000,47715000,100,1,Прикубанский район,Мончегорск
91625000,71916000,100,1,Прикубанский район,Надымский район
91625000,71951000,100,1,Прикубанский район,Салехард
91625000,71952000,100,1,Прикубанский район,Губкинский
91625000,71955000,100,2,Прикубанский район,Муравленко
91625000,71956000,100,3,Прикубанский район,Новый Уренгой
91625000,71958000,100,2,Прикубанский район,Ноябрьск
91630000,47701000,100,5,Урупский район,Мурманск
91630000,47705000,100,1,Урупский район,Апатиты
91630000,71955000,100,1,Урупский район,Муравленко
91630000,71956000,100,2,Урупский район,Новый Уренгой
91630000,71958000,100,10,Урупский район,Ноябрьск
91635000,47701000,100,1,Усть-Джегутинский район,Мурманск
91635000,71956000,100,2,Усть-Джегутинский район,Новый Уренгой
91635000,71958000,100,2,Усть-Джегутинский район,Ноябрьск
91635000,86706000,100,1,Усть-Джегутинский район,Костомукша
91635000,87723000,100,1,Усть-Джегутинский район,Усинск
91701000,4729000,100,5,Черкесск,Норильск
91701000,11701000,100,3,Черкесск,Архангельск
91701000,11730000,100,1,Черкесск,Северодвинск
91701000,47605000,100,1,Черкесск,Кольский район
91701000,47701000,100,6,Черкесск,Мурманск
91701000,47730000,100,2,Черкесск,Североморск
91701000,47737000,100,3,Черкесск,Александровск
91701000,71916000,100,2,Черкесск,Надымский район
91701000,71920000,100,1,Черкесск,Пуровский район
91701000,71928000,100,2,Черкесск,Ямальский район
91701000,71951000,100,1,Черкесск,Салехард
91701000,71952000,100,1,Черкесск,Губкинский
91701000,71953000,100,4,Черкесск,Лабытнанги
91701000,71956000,100,30,Черкесск,Новый Уренгой
91701000,71958000,100,7,Черкесск,Ноябрьск
91701000,87710000,100,1,Черкесск,Воркута
